Token.ID	Number.of.hit	Text.ID	Context.before	Query.item	Context.after	Tagged.context.before	Tagged.query.item	Tagged.context.after	Activity.description	Selected.characterisations.of.conversation.type	Transcription.conventions.used	Sample.release.inclusion	List.of.speaker.IDs	Number.of.speakers	Recording.date	Recording.length	Recording.location	Recording.period	Year.of.recording	Inter.speaker.relationship	Topics.covered	Transcriber	URL	Match.begin.corpus.position	Match.end.corpus.position	region3	gender	region	variant	text	subj.person	check
790	108	SUNM	erm delicate life is do you know what I mean ? mm and I saw man comi- I 'm I	'm standing	off the the X-ray department I saw this man being pushed up and he 's he 's got sort of	erm_UH delicate_JJ life_NN1 is_VBZ do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE mm_UH and_CC I_PPIS1 saw_VVD man_NN1 comi-_FU I_PPIS1 'm_VBM I_PPIS1	'm_VBM standing_VVG	off_II the_AT the_AT X-ray_NN1 department_NN1 I_PPIS1 saw_VVD this_DD1 man_NN1 being_VBG pushed_VVN up_RP and_CC he_PPHS1 's_VHZ he_PPHS1 's_VHZ got_VVN sort_RR21 of_RR22	Friends catching up over coffee.	"Discussing, explaining, inquiring, anecdote telling"	Revised	Texts not in Sample release	S0517 S0558	2	24/06/2016	02:34:00	"Family home, Fradley, Lichfield"	2016 Q2	2016	"Close family, partners, very close friends"	"Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=107	9398482	9398483	Midlands	female	NA	ing	I 'm standing off the the X-ray department I	1	
311	100	SFT2	does mean that like the fridge stinks yeah and it does mean like at half past eleven at night I	'm standing	there like s- just stirring tuna and mayonnaise It is horrible But when you get the s- what ? Have	does_VDZ mean_VVI that_CST like_II the_AT fridge_NN1 stinks_VVZ yeah_UH and_CC it_PPH1 does_VDZ mean_VVI like_II at_II half_DB past_II eleven_MC at_II night_NNT1 I_PPIS1	'm_VBM standing_VVG	there_RL like_RR s-_FU just_RR stirring_JJ tuna_NN and_CC mayonnaise_VV0 It_PPH1 is_VBZ horrible_JJ But_CCB when_CS you_PPY get_VV0 the_AT s-_FU what_DDQ ?_YQUE Have_VH0		"Discussing, explaining, inquiring"	Original	Texts within Sample release	S0058 S0120	2	21/03/2012	00:11:37	"Botanic Gardens, Cambridge"	2012 Q1	2012	"Friends, wider family circle"	"Work, the Budget, musicals"	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=99	5329837	5329838	North	female	NorthE	ing	I 'm standing there like s- just stirring tuna	1	
777	94	SRRQ	daughter was sitting there on the settee and she said and what time do you call this ? well I	'm standing	there listening to this conversation with a big smile on my face thinking laughing how lovely I hear so many	daughter_NN1 was_VBDZ sitting_VVG there_RL on_II the_AT settee_NN1 and_CC she_PPHS1 said_VVD and_CC what_DDQ time_NNT1 do_VD0 you_PPY call_VVI this_DD1 ?_YQUE well_RR I_PPIS1	'm_VBM standing_VVG	there_RL listening_VVG to_II this_DD1 conversation_NN1 with_IW a_AT1 big_JJ smile_NN1 on_II my_APPGE face_NN1 thinking_NN1 laughing_VVG how_RGQ lovely_JJ I_PPIS1 hear_VV0 so_RG many_DA2	Friends talking about children and friends.	"Discussing, explaining, inquiring, anecdote telling"	Revised	Texts not in Sample release	S0517 S0558	2	30/11/2015	00:49:05	"(ANONâ€™s home, Fradley, Staffs)"	2015 Q4	2015	"Close family, partners, very close friends"	"Children, trip, A-levels, shopping"	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=93	8805330	8805331	Midlands	female	NA	ing	I 'm standing there listening to this conversation with	1	
459	124	S7TT	him yeah going down the road like this and he comes r- the --UNCLEARWORD one round the corner and I	'm standing	there near old gate and he went whoop and run over my feet do n't he and tha- that 's	him_PPHO1 yeah_UH going_VVG down_II the_AT road_NN1 like_II this_DD1 and_CC he_PPHS1 comes_VVZ r-_FU the_AT --UNCLEARWORD_FU one_MC1 round_II the_AT corner_NN1 and_CC I_PPIS1	'm_VBM standing_VVG	there_RL near_II old_JJ gate_NN1 and_CC he_PPHS1 went_VVD whoop_UH and_CC run_VVN over_II my_APPGE feet_NN2 do_VD0 n't_XX he_PPHS1 and_CC tha-_FU that_DD1 's_VBZ	Talking over lunch	Discussing	Revised	Texts within Sample release	S0008 S0012 S0013	3	31/10/2014	01:40:47	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	"Teeth, old people, motorbikes, car repairs, roads"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=123	2574620	2574621	South	male	EasternE	ing	I 'm standing there near old gate and he	1	
302	87	SBBP	next to the tree you could hear the snap mm of the leaf mm leaving the branch oh so I	'm standing	there with the kids listening to all this snapping and it were just watching these leaves and they 're huge	next_II21 to_II22 the_AT tree_NN1 you_PPY could_VM hear_VVI the_AT snap_JJ mm_UH of_IO the_AT leaf_NN1 mm_UH leaving_VVG the_AT branch_NN1 oh_UH so_RR I_PPIS1	'm_VBM standing_VVG	there_RL with_IW the_AT kids_NN2 listening_VVG to_II all_DB this_DD1 snapping_VVG and_CC it_PPH1 were_VBDR just_RR watching_VVG these_DD2 leaves_NN2 and_CC they_PPHS2 're_VBR huge_JJ	"comparative strangers talking bout visiting and working in Australia, and Sheffield dialect"	"Discussing, explaining, anecdote telling"	Revised	Texts not in Sample release	S0266 S0269 S0314	3	13/11/2014	00:18:52	ANON's home	2014 Q4	2014	Strangers	"Australia, business men's clothing, Queensland, bank loans, Sheffield dialect, Bristol, teaching, Southerners, farewells"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=86	3862439	3862440	North	female	Yorkshire	ing	I 'm standing there with the kids listening to	1	
437	101	S6ZU	they was l- they was after ticket dodgers oh were they ? yeah they did n't check ? well I	'm standing	there with two I 'm holding bikes up to stop them rattling about oh yeah yeah and one of them	they_PPHS2 was_VBDZ l-_FU they_PPHS2 was_VBDZ after_II ticket_NN1 dodgers_NN2 oh_UH were_VBDR they_PPHS2 ?_YQUE yeah_UH they_PPHS2 did_VDD n't_XX check_VVI ?_YQUE well_RR I_PPIS1	'm_VBM standing_VVG	there_RL with_IW two_MC I_PPIS1 'm_VBM holding_VVG bikes_NN2 up_RP to_TO stop_VVI them_PPHO2 rattling_VVG about_II oh_UH yeah_UH yeah_UH and_CC one_MC1 of_IO them_PPHO2	A brother sharing his personal problems and daily complaints	"Discussing, explaining, complaining, advising, anecdote telling"	Revised	Texts within Sample release	S0198 S0231	2	19/08/2014	00:36:31	"ANON's parent's home, Kent"	2014 Q3	2014	"Close family, partners, very close friends"	"Recording conversations, taking trains, day trips with children, eBay orders, confrontations, mistaking race, job seekers allowance, claiming benefits, others spending their inheritance, children growing up, social behaviour, gas and electricity costs, cooking on a George foreman."	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=100	2061217	2061218	South	male	NA	ing	I 'm standing there with two I 'm holding	1	
30	46	S7JG	herb it needs a blending D' you want the blender ? oh yeah I 'll do it now while I	'm stood	actually the really nice quiet blender we have yeah oh that would be better come here what is occurring ?	herb_NN1 it_PPH1 needs_VVZ a_AT1 blending_NN1 D'_VD0 you_PPY want_VVI the_AT blender_NN1 ?_YQUE oh_UH yeah_UH I_PPIS1 'll_VM do_VDI it_PPH1 now_RT while_CS I_PPIS1	'm_VBM stood_VVN	actually_RR the_AT really_RR nice_JJ quiet_JJ blender_NN1 we_PPIS2 have_VH0 yeah_UH oh_UH that_DD1 would_VM be_VBI better_JJR come_VV0 here_RL what_DDQ is_VBZ occurring_VVG ?_YQUE	"Friends cooking and eating dinner, chatting, watching a movie"	"Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements "	Original	Texts within Sample release	S0041 S0046 S0084	3	15/04/2012	03:18:53	"ANONâ€™s home, Cambridge"	2012 Q2	2012	"Friends, wider family circle"	"Food, films, the military "	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=45	2314642	2314643	North	female	Yorkshire	ed	I 'm stood actually the really nice quiet blender	1	
260	55	SB32	am you are not ten look at this here that 's er closer to ten --UNCLEARWORD not from where I	'm stood	here from here from here alright okay will you get on ? she no I 'm not getting on get	am_VBM you_PPY are_VBR not_XX ten_MC look_VV0 at_II this_DD1 here_RL that_DD1 's_VBZ er_UH closer_JJR to_II ten_MC --UNCLEARWORD_FU not_XX from_II where_RRQ I_PPIS1	'm_VBM stood_VVN	here_RL from_II here_RL from_II here_RL alright_RR okay_RR will_VM you_PPY get_VVI on_RP ?_YQUE she_PPHS1 no_UH I_PPIS1 'm_VBM not_XX getting_VVG on_RP get_VV0	Mother and daughters catching up over coffee.	"Discussing, explaining, requesting, anecdote telling, making arrangements"	Revised	Texts not in Sample release	S0525 S0617 S0623	3	12/02/2016	01:00:03	"ANONâ€™s home, Lichfield"	2016 Q1	2016	"Close family, partners, very close friends"	"Family, discussion over recent holiday and plans for the day"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=54	3749948	3749949	Midlands	female	NA	ed	I 'm stood here from here from here alright	1	
125	195	SUNR	gone come home ? yeah oh my good God in n it ? Look at it in the light I	'm stood	in the light that 's it 's massive you can tell that 's fluid though you can see it shaking	gone_VVN come_VV0 home_RL ?_YQUE yeah_UH oh_UH my_APPGE good_JJ God_NP1 in_VBZ n_XX it_PPH1 ?_YQUE Look_VV0 at_II it_PPH1 in_II the_AT light_NN1 I_PPIS1	'm_VBM stood_VVN	in_II the_AT light_NN1 that_DD1 's_VBZ it_PPH1 's_VBZ massive_JJ you_PPY can_VM tell_VVI that_DD1 's_VBZ fluid_JJ though_CS you_PPY can_VM see_VVI it_PPH1 shaking_VVG	"Friends getting ready to go out, chatting"	"Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements "	Original	Texts within Sample release	S0041 S0046 S0084	3	16/03/2012	00:41:23	"ANONâ€™s home, Cambridge"	2012 Q1	2012	"Friends, wider family circle"	"Phones, people"	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=194	9419551	9419552	North	female	Yorkshire	ed	I 'm stood in the light that 's it	1	
5	13	S3YZ	you had the day off ? I was going to and then I you changed your mine yeah well I	was sat	all day typical woman I get this I get this funny feeling my chest sometimes so I was sat at	you_PPY had_VHD the_AT day_NNT1 off_RP ?_YQUE I_PPIS1 was_VBDZ going_VVG to_II and_CC then_RT I_PPIS1 you_PPY changed_VVD your_APPGE mine_NN1 yeah_UH well_RR I_PPIS1	was_VBDZ sat_VVN	all_DB day_NNT1 typical_JJ woman_NN1 I_PPIS1 get_VV0 this_DD1 I_PPIS1 get_VV0 this_DD1 funny_JJ feeling_VVG my_APPGE chest_NN1 sometimes_RT so_CS I_PPIS1 was_VBDZ sat_VVN at_II	"Friends cooking and eating dinner, chatting, watching a movie"	"Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements "	Original	Texts within Sample release	S0041 S0046 S0086 S0169	4	18/04/2012	01:37:19	"ANONâ€™s home, Cambridge"	2012 Q2	2012	"Friends, wider family circle"		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=12	884678	884679	North	female	Yorkshire	ed	I was sat all day typical woman I get	1	
158	34	S3C6	like two of them and they 're brothers they 're right dopey little things but erm they they then I	was sat	and I 'm always a bit wary cos they cats ' claws are sharp and they dig in and the	like_II two_MC of_IO them_PPHO2 and_CC they_PPHS2 're_VBR brothers_NN2 they_PPHS2 're_VBR right_RR dopey_JJ little_JJ things_NN2 but_CCB erm_UH they_PPHS2 they_PPHS2 then_RT I_PPIS1	was_VBDZ sat_VVN	and_CC I_PPIS1 'm_VBM always_RR a_RR21 bit_RR22 wary_JJ cos_CS they_PPHS2 cats_NN2 '_GE claws_NN2 are_VBR sharp_JJ and_CC they_PPHS2 dig_VV0 in_RP and_CC the_AT	Catching up over coffee with close friend	"Discussing, explaining, inquiring, complaining, announcing, anecdote telling"	Revised	Texts not in Sample release	S0255 S0256 S0257	3	11/09/2014	01:58:56	"Speakers' home, Peterborough"	2014 Q3	2014	"Close family, partners, very close friends"	"Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=33	676788	676789	South	female	EasternE	ed	I was sat and I 'm always a bit	1	
163	44	S4NB	tre the same as everyone else yeah and er we could almost always get it right mm and then I	was sat	at home one night watching the news and it was about the Great North Run oh yeah yeah and is	tre_FU the_AT same_DA as_CSA everyone_PN1 else_RR yeah_UH and_CC er_UH we_PPIS2 could_VM almost_RR always_RR get_VVI it_PPH1 right_JJ mm_UH and_CC then_RT I_PPIS1	was_VBDZ sat_VVN	at_II home_NN1 one_MC1 night_NNT1 watching_VVG the_AT news_NN1 and_CC it_PPH1 was_VBDZ about_II the_AT Great_JJ North_ND1 Run_NN1 oh_UH yeah_UH yeah_UH and_CC is_VBZ	Talking at Book Club	"Discussing, explaining, inquiring, anecdote telling"	Revised	Texts within Sample release	S0255 S0257 S0258	3	11/09/2014	00:23:46	Speaker's house	2014 Q3	2014	"Close family, partners, very close friends"	"Food, childhood toys, family, languages/dialect, work."	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=43	1077468	1077469	South	female	EasternE	ed	I was sat at home one night watching the	1	
217	313	SN8K	level the weight out so we were right at the front were n't we ? in the window yeah I	was sat	at on on the pilot 's shoulder virtually you were one side I was the other so we both had	level_VVI the_AT weight_NN1 out_RP so_RR we_PPIS2 were_VBDR right_JJ at_II the_AT front_NN1 were_VBDR n't_XX we_PPIS2 ?_YQUE in_II the_AT window_NN1 yeah_UH I_PPIS1	was_VBDZ sat_VVN	at_II on_II on_II the_AT pilot_NN1 's_GE shoulder_NN1 virtually_RR you_PPY were_VBDR one_MC1 side_NN1 I_PPIS1 was_VBDZ the_AT other_JJ so_CS we_PPIS2 both_RR had_VHD	Chatting with close friends over a bottle of wine	"Discussing, explaining, inquiring, advising, requesting, making arrangements"	Revised	Texts not in Sample release	S0255 S0317 S0318	3	01/10/2014	01:21:17	ANON and ANON's home	2014 Q4	2014	"Close family, partners, very close friends"	"Skiing, kitchens, planning permission, children (adult), university, drinking alcohol, work, LinkedIn, psychometric testing, parties/celebrations, weather, Facebook, telephones, spam telephone calls, punctuation rules, CVâ€™s, email providers, computers, Internet, conspiracy theories, British Armed Forces, Air Cadets, airplanes, helicopters, flying, wars, cars, modified cars, hypochondriac, rugby, sewing, hobbies, Rainbows (Girl Guiding), Christmas, moving house."	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=312	7562141	7562142	South	male	London	ed	I was sat at on on the pilot 's	1	
6	14	S3YZ	I was sat all day typical woman I get this I get this funny feeling my chest sometimes so I	was sat	at work and when I hear people cos the gyms right next to work I hear people on the treadmill	I_PPIS1 was_VBDZ sat_VVN all_DB day_NNT1 typical_JJ woman_NN1 I_PPIS1 get_VV0 this_DD1 I_PPIS1 get_VV0 this_DD1 funny_JJ feeling_VVG my_APPGE chest_NN1 sometimes_RT so_CS I_PPIS1	was_VBDZ sat_VVN	at_II work_NN1 and_CC when_CS I_PPIS1 hear_VV0 people_NN cos_CS the_AT gyms_NN2 right_RR next_II21 to_II22 work_NN1 I_PPIS1 hear_VV0 people_NN on_II the_AT treadmill_NN1	"Friends cooking and eating dinner, chatting, watching a movie"	"Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements "	Original	Texts within Sample release	S0041 S0046 S0086 S0169	4	18/04/2012	01:37:19	"ANONâ€™s home, Cambridge"	2012 Q2	2012	"Friends, wider family circle"		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=13	884697	884698	North	female	Yorkshire	ed	I was sat at work and when I hear	1	
166	61	S5DJ	that she was erm she slept until eleven thirty and I was like you what ? you what ? I	was sat	by myself it was so awkward I had to sit in the middle of them two I was sitting here	that_CST she_PPHS1 was_VBDZ erm_UH she_PPHS1 slept_VVN until_II eleven_MC thirty_MC and_CC I_PPIS1 was_VBDZ like_RR you_PPY what_DDQ ?_YQUE you_PPY what_DDQ ?_YQUE I_PPIS1	was_VBDZ sat_VVN	by_II myself_PPX1 it_PPH1 was_VBDZ so_RG awkward_JJ I_PPIS1 had_VHD to_TO sit_VVI in_II the_AT middle_NN1 of_IO them_PPHO2 two_MC I_PPIS1 was_VBDZ sitting_VVG here_RL		"Disciussing, explaining, complaining, advising, inviting, anecdote telling, making arrangements, telling jokes"	Revised	Texts not in Sample release	S0275 S0276	2	27/11/2014	00:50:50	"Kingston University classroom, Kingston Upon Thames"	2014 Q4	2014	"Friends, wider family circle"	"University, going out, food, dreams, TV shows, pregnancy, relationships with parents, future, travelling, foreign languages, studying, literature, "	T13	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=60	1338702	1338703	South	female	London	ed	I was sat by myself it was so awkward	1	
46	68	S9YG	? I 'll stop this as well --UNCLEARWORD yeah oh she 's very organised --UNCLEARWORD there we are hello I	was sat	hello hello there we are erm no I was sat on the balcony on Tuesday for hours reading and drinking	?_YQUE I_PPIS1 'll_VM stop_VVI this_DD1 as_RR21 well_RR22 --UNCLEARWORD_FU yeah_UH oh_UH she_PPHS1 's_VBZ very_RG organised_JJ --UNCLEARWORD_FU there_RL we_PPIS2 are_VBR hello_UH I_PPIS1	was_VBDZ sat_VVN	hello_UH hello_UH there_RL we_PPIS2 are_VBR erm_UH no_UH I_PPIS1 was_VBDZ sat_VVN on_II the_AT balcony_NN1 on_II Tuesday_NPD1 for_IF hours_NNT2 reading_VVG and_CC drinking_NN1	"Two friends talking about various topics (see 9 above) in the flat of one friend, in Tarnow, Poland."	"Discussing, explaining"	Revised	Texts not in Sample release	S0618 S0619	2	11/02/2016	00:47:05	"ANONâ€™s flat in Tarnow, Poland"	2016 Q1	2016	"Friends, wider family circle"	"The weather, sickness, returning â€˜homeâ€™ (for a funeral), favourite types of job, sense of belonging/home, looking at social media images, being sick, therapy, television, holiday plans/where to live plans. "	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=67	3363523	3363524	North	female	NorthW	ed	I was sat hello hello there we are erm	1	
70	109	SHAZ	because I clicked this and I think that 's when it came out where were you stood ? and I	was sat	her in the rocking chair and I think now I honestly think one day when the sun 's at a	because_CS I_PPIS1 clicked_VVD this_DD1 and_CC I_PPIS1 think_VV0 that_DD1 's_VBZ when_RRQ it_PPH1 came_VVD out_RP where_RRQ were_VBDR you_PPY stood_VVN ?_YQUE and_CC I_PPIS1	was_VBDZ sat_VVN	her_PPHO1 in_II the_AT rocking_JJ chair_NN1 and_CC I_PPIS1 think_VV0 now_RT I_PPIS1 honestly_RR think_VV0 one_MC1 day_NNT1 when_RRQ the_AT sun_NN1 's_VBZ at_II a_AT1	Parent's telling us about their trip away	"Discussing, explaining, inquiring, anecdote telling, telling jokes"	Revised	Texts not in Sample release	S0336 S0337 S0338 S0339	4	25/01/2015	01:21:38	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	" Family, sports, pets, travel, trips"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=108	5773231	5773232	North	female	NorthE	ed	I was sat her in the rocking chair and	1	
